Iggy Azalea,spotify:artist:5yG7ZAZafVaAlMTeBybKAL,5yG7ZAZafVaAlMTeBybKAL,88,1103820
Harry Gregson-Williams,spotify:artist:1BxqJ6pOCi8mkSjCbFYjpW,1BxqJ6pOCi8mkSjCbFYjpW,63,31104
John Ottman,spotify:artist:6uhyakkTnWoxbEKn9pIc6V,6uhyakkTnWoxbEKn9pIc6V,48,3301
Dario Marianelli,spotify:artist:0s1ec6aPpRZ4DCj15w1EFg,0s1ec6aPpRZ4DCj15w1EFg,63,16176
Mark Isham,spotify:artist:5qlzaXu4riV8YLrL97cwyI,5qlzaXu4riV8YLrL97cwyI,56,5674
Marco Beltrami,spotify:artist:7yAPsqNhqqsTGsuOSZJg0i,7yAPsqNhqqsTGsuOSZJg0i,51,3610
Randy Edelman,spotify:artist:3shMd6Vll0mOcviQ3hrk8m,3shMd6Vll0mOcviQ3hrk8m,47,8014
Nicholas Hooper,spotify:artist:6S9bLkEZSVIcY18RNcNG50,6S9bLkEZSVIcY18RNcNG50,56,14391
Brad Paisley,spotify:artist:13YmWQJFwgZrd4bf5IjMY4,13YmWQJFwgZrd4bf5IjMY4,76,409816
Maddie & Tae,spotify:artist:34bhyY8jfKez7uKakMfy4y,34bhyY8jfKez7uKakMfy4y,63,15061
Danielle Bradbery,spotify:artist:5iqStkZi6QmG8sgQZQrfGN,5iqStkZi6QmG8sgQZQrfGN,54,16792
Chase Bryant,spotify:artist:7io3MyhMxDZoBYXp4rlRFA,7io3MyhMxDZoBYXp4rlRFA,61,2391
Brothers Osborne,spotify:artist:39NR3AUhpbbqKM33vWn2fp,39NR3AUhpbbqKM33vWn2fp,56,3067
Usher,spotify:artist:23zg3TcAtWQy7J6upgbUnj,23zg3TcAtWQy7J6upgbUnj,89,2282900
Ashanti,spotify:artist:5rkVyNGXEgeUqKkB5ccK83,5rkVyNGXEgeUqKkB5ccK83,72,97905
Craig David,spotify:artist:2JyWXPbkqI5ZJa3gwqVa0c,2JyWXPbkqI5ZJa3gwqVa0c,67,113059
Eamon,spotify:artist:1y20PpXw0yeuJ1avCD0Ob9,1y20PpXw0yeuJ1avCD0Ob9,57,19053
Brandy,spotify:artist:05oH07COxkXKIMt6mIPRee,05oH07COxkXKIMt6mIPRee,68,125791
O.T. Genasis,spotify:artist:1Zatb2YN4erBOoSivOXc0o,1Zatb2YN4erBOoSivOXc0o,72,27780
Mally Mall,spotify:artist:2F4vlQrJakgfJhEW93DFcZ,2F4vlQrJakgfJhEW93DFcZ,62,3548
Boosie Badazz,spotify:artist:6z7xFFHxYkE9t8bwIF0Bvg,6z7xFFHxYkE9t8bwIF0Bvg,71,11812
Keith Urban,spotify:artist:0u2FHSq3ln94y5Q57xazwf,0u2FHSq3ln94y5Q57xazwf,76,357665
Schoolboy Q,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,5IcR3N7QB1j6KBL8eImZ8m,84,390318
Ab-Soul,spotify:artist:0g9vAlRPK9Gt3FKCekk4TW,0g9vAlRPK9Gt3FKCekk4TW,69,79215
Dom Kennedy,spotify:artist:3s8alQfNnY0roAHaJh7Xxt,3s8alQfNnY0roAHaJh7Xxt,64,31594
Jay Rock,spotify:artist:28ExwzUQsvgJooOI0X1mr3,28ExwzUQsvgJooOI0X1mr3,71,32357
Freddie Gibbs,spotify:artist:0Y4inQK6OespitzD6ijMwb,0Y4inQK6OespitzD6ijMwb,68,33033
Black Hippy,spotify:artist:7a9KRWdaSZktpGGnWndzbC,7a9KRWdaSZktpGGnWndzbC,52,23009
Pac Div,spotify:artist:5504Qqp7s40bqBqzWMEByl,5504Qqp7s40bqBqzWMEByl,50,12504
Smoke Dza,spotify:artist:3kf0gOpxWtkyeMNJVDQPtd,3kf0gOpxWtkyeMNJVDQPtd,56,23829
Casey Veggies,spotify:artist:0uFc6StTmJBvdHPZFDkdJy,0uFc6StTmJBvdHPZFDkdJy,61,25602
MellowHype,spotify:artist:5CCrgHVEWtg8YTEn1UaYug,5CCrgHVEWtg8YTEn1UaYug,55,50512
Tyler, The Creator,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,4V8LLVI7PbaPR0K2TGSxFF,76,388081
Danny Brown,spotify:artist:7aA592KWirLsnfb5ulGWvU,7aA592KWirLsnfb5ulGWvU,70,97237
Nipsey Hussle,spotify:artist:0EeQBlQJFiAfJeVN2vT9s0,0EeQBlQJFiAfJeVN2vT9s0,67,36637
Earl Sweatshirt,spotify:artist:3A5tHz1SfngyOZM2gItYKu,3A5tHz1SfngyOZM2gItYKu,77,128457
Big K.R.I.T.,spotify:artist:0CKa42Jqrc9fSFbDjePaXP,0CKa42Jqrc9fSFbDjePaXP,71,77052
Odd Future,spotify:artist:5xpkLC1MxiPRiIJUDEzuVm,5xpkLC1MxiPRiIJUDEzuVm,60,151849
Curren$y,spotify:artist:6X8WdFjrNhXATMDSs26aCc,6X8WdFjrNhXATMDSs26aCc,67,77725
Fergie,spotify:artist:3r17AfJCCUqC9Lf0OAc73G,3r17AfJCCUqC9Lf0OAc73G,79,206129
The Pussycat Dolls,spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ,6wPhSqRtPu1UhRCDX5yaDJ,72,186695
Christina Milian,spotify:artist:4eAOcbAXIF4BmbN6E1QIlw,4eAOcbAXIF4BmbN6E1QIlw,63,29329
Alicia Keys,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,3DiDSECUqqY1AuBP8qtaIa,82,725224
Destiny's Child,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,1Y8cdNmUJH7yBTd9yOvr5i,76,291996
Lee Brice,spotify:artist:5Zq7R5qmi58ByYyBQTlNuk,5Zq7R5qmi58ByYyBQTlNuk,75,182127
Josh Thompson,spotify:artist:4BuyNtIXCdb4fHesOdR3io,4BuyNtIXCdb4fHesOdR3io,55,13057
Lady Antebellum,spotify:artist:32WkQRZEVKSzVAAYqukAEA,32WkQRZEVKSzVAAYqukAEA,76,693961
Dej Loaf,spotify:artist:7kFfY4UjNdNyaeUgLIEbIF,7kFfY4UjNdNyaeUgLIEbIF,74,35258
Tee Flii,spotify:artist:1pCVxwkdixCeBPTboRZIi2,1pCVxwkdixCeBPTboRZIi2,64,11760
Tre Mackin,spotify:artist:2nG5MgpKdFwKjizUwtcXbQ,2nG5MgpKdFwKjizUwtcXbQ,19,26
Trev Rich,spotify:artist:3OeXcyUgJ6YidLEOTqwfFo,3OeXcyUgJ6YidLEOTqwfFo,20,109
Soulja King,spotify:artist:58DcZrVmkt3ZXTbeKJoEEQ,58DcZrVmkt3ZXTbeKJoEEQ,54,906
Lil Soulja,spotify:artist:0l7v3E8YARIiMNL9KQeDkh,0l7v3E8YARIiMNL9KQeDkh,14,25
L-T Terror,spotify:artist:4vLQPYlDHhPcfq2xeStESP,4vLQPYlDHhPcfq2xeStESP,18,139
Ella Henderson,spotify:artist:7nDsS0l5ZAzMedVRKPP8F1,7nDsS0l5ZAzMedVRKPP8F1,80,121034
Leah McFall,spotify:artist:0TPCAiL47d77TFdFLqsjCw,0TPCAiL47d77TFdFLqsjCw,38,2248
Sam Bailey,spotify:artist:5o61gIxxfbohs0sm3B88d6,5o61gIxxfbohs0sm3B88d6,47,9015
James Arthur,spotify:artist:4IWBUUAFIplrNtaOHcJPRM,4IWBUUAFIplrNtaOHcJPRM,69,144576
Kitty Brucknell,spotify:artist:1tjeucIlDKWPOp9VkzEAqA,1tjeucIlDKWPOp9VkzEAqA,17,125
The James Arthur Band,spotify:artist:5atItJPd0PaBNUZ1SPL2Cj,5atItJPd0PaBNUZ1SPL2Cj,31,419
Lucy Spraggan,spotify:artist:3QLPy7F0m9XgChp2Lk9B3N,3QLPy7F0m9XgChp2Lk9B3N,57,25452
Janet Devlin,spotify:artist:2GDNbg4B7fHn1PqHlEdtd1,2GDNbg4B7fHn1PqHlEdtd1,51,8327
Eric Church,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,2IvkS5MXK0vPGnwyJsrEyV,79,436605
Fifth Harmony,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,1l8Fu6IkuTP0U5QetQJ5Xt,86,396935
Emblem3,spotify:artist:1md9aYaJ6Qt1FHypXICB5V,1md9aYaJ6Qt1FHypXICB5V,59,107961
Jennel Garcia,spotify:artist:1Ff1cuzx8IrADaKnclXscN,1Ff1cuzx8IrADaKnclXscN,57,865
Trevor Moran,spotify:artist:2mMuXvJVBA9Ft34x9WYpP2,2mMuXvJVBA9Ft34x9WYpP2,56,51644
Dierks Bentley,spotify:artist:7x8nK0m0cP2ksQf0mjWdPS,7x8nK0m0cP2ksQf0mjWdPS,75,235898
Little Big Town,spotify:artist:3CygdxquGHurS7f9LjNLkv,3CygdxquGHurS7f9LjNLkv,72,115988
Frankie Ballard,spotify:artist:0dvKgSdNB2U1gfp6ZcekYi,0dvKgSdNB2U1gfp6ZcekYi,66,14930
Thompson Square,spotify:artist:0Bvs8yPjrQSbmVIRqSg1Sp,0Bvs8yPjrQSbmVIRqSg1Sp,58,57403
Glen Templeton,spotify:artist:58PGErqpV9jX7sXz5wmV6o,58PGErqpV9jX7sXz5wmV6o,47,2227
Cole Swindell,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,1mfDfLsMxYcOOZkzBxvSVW,71,28915
Parmalee,spotify:artist:4TshyQDihSYXSWqvclXl3I,4TshyQDihSYXSWqvclXl3I,63,17033
Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,6S2OmqARrzebs0tKUEyXyp,84,1292446
The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,1Xyo4u8uXC1ZmMpatF05PJ,94,752552
Theophilus London,spotify:artist:4EMtGVFvfCSrEmWaGV0roE,4EMtGVFvfCSrEmWaGV0roE,77,51477
Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,2YZyLoL8N0Wb9xBt1NhZWg,95,1402775
Trippy,spotify:artist:3USDtKWXYH4qfpydzl6hTu,3USDtKWXYH4qfpydzl6hTu,11,49
Yeezy,spotify:artist:533XCY4QOKbvc7uOmsgu8Y,533XCY4QOKbvc7uOmsgu8Y,35,711
Hefna Gwap,spotify:artist:2y8nZn3PrUoEqZcuu041Zt,2y8nZn3PrUoEqZcuu041Zt,15,44
WZRD,spotify:artist:415rtLOb1FDKZAxo1IJ1hW,415rtLOb1FDKZAxo1IJ1hW,56,31910
Marion Band$,spotify:artist:7oCbBiAkDv2eMDU5LGB9NL,7oCbBiAkDv2eMDU5LGB9NL,46,907
D.Glover,spotify:artist:07pdY10siMABvVmY3OT68W,07pdY10siMABvVmY3OT68W,49,2370
Stevie Crooks,spotify:artist:5v8sXzhGsCQ4RepDGK1K6q,5v8sXzhGsCQ4RepDGK1K6q,16,74
Larry Lovestein & The Velvet Revival,spotify:artist:3LTYeDqM0ojTaTpsi63puM,3LTYeDqM0ojTaTpsi63puM,25,705
Re-United,spotify:artist:21N78G28XFJBCjym7jCdWC,21N78G28XFJBCjym7jCdWC,6,16
Denzil Porter,spotify:artist:4KE71mrTbUV1Hjyb2yJoHg,4KE71mrTbUV1Hjyb2yJoHg,21,117
Zinmusic,spotify:artist:28GP3gPFSnnbd19RPdtken,28GP3gPFSnnbd19RPdtken,0,21
SonReal & Rich Kidd,spotify:artist:4jy7L6aByUIIvuKBK5tQMJ,4jy7L6aByUIIvuKBK5tQMJ,23,52
Chase Rice,spotify:artist:6pBNfggcZZDCmb0p92OnGn,6pBNfggcZZDCmb0p92OnGn,70,45950
Logan Mize,spotify:artist:7tje8UB3cuR1ZfeJx2U38T,7tje8UB3cuR1ZfeJx2U38T,59,4878
Outshyne,spotify:artist:1ZniFKNln8GCfMNqX5B6n0,1ZniFKNln8GCfMNqX5B6n0,45,2585
Lil Wayne,spotify:artist:55Aa2cqylxrFIXC767Z865,55Aa2cqylxrFIXC767Z865,93,2048822
Gucci Mane,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,13y7CgLHjMVRMDqxdx0Xdo,73,161771
Gorilla Zoe,spotify:artist:3Y365ZqTf6fJ4ZcRnLKPGt,3Y365ZqTf6fJ4ZcRnLKPGt,58,33213
Roscoe Dash,spotify:artist:0bfX8pF8kuHNCs57Ms4jZb,0bfX8pF8kuHNCs57Ms4jZb,61,33597
Miranda Lambert,spotify:artist:66lH4jAE7pqPlOlzUKbwA0,66lH4jAE7pqPlOlzUKbwA0,76,384841
Pistol Annies,spotify:artist:2wSgVsgLUZeDJwoLcPO7ny,2wSgVsgLUZeDJwoLcPO7ny,58,93515
Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,53XhwfbYqKCa1cC15pYq2q,92,2161686
Neon Trees,spotify:artist:0RpddSzUHfncUWNJXKOsjy,0RpddSzUHfncUWNJXKOsjy,72,364868
Young the Giant,spotify:artist:4j56EQDQu5XnL7R3E9iFJT,4j56EQDQu5XnL7R3E9iFJT,73,426774
AWOLNATION,spotify:artist:4njdEjTnLfcGImKZu1iSrz,4njdEjTnLfcGImKZu1iSrz,80,567847
Atlas Genius,spotify:artist:42vg2T0Xg9yPaAgogJzoQH,42vg2T0Xg9yPaAgogJzoQH,65,88105
Capital Cities,spotify:artist:4gwpcMTbLWtBUlOijbVpuu,4gwpcMTbLWtBUlOijbVpuu,76,287558
Foster The People,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,7gP3bB2nilZXLfPHJhMdvc,80,1230512
Grouplove,spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx,3kVUvbeRdcrqQ3oHk5hPdx,74,297824
Bronze Radio Return,spotify:artist:2ic4xySjQ39N7DJ0HZemeG,2ic4xySjQ39N7DJ0HZemeG,61,23859
Youngblood Hawke,spotify:artist:6VXZCpbkwm0W0aPjQR1t4K,6VXZCpbkwm0W0aPjQR1t4K,63,65789
Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,3YQKmKGau1PzlVlkL1iodx,77,239532
Two Door Cinema Club,spotify:artist:536BYVgOnRky0xjsPT96zl,536BYVgOnRky0xjsPT96zl,77,757175
Kiesza,spotify:artist:4zxvC7CRGvggq9EWXOpwAo,4zxvC7CRGvggq9EWXOpwAo,78,131849
Dominique Young Unique,spotify:artist:6e9YXVneoNtzARrkVUauiz,6e9YXVneoNtzARrkVUauiz,58,2031
Jess Glynne,spotify:artist:4ScCswdRlyA23odg9thgIO,4ScCswdRlyA23odg9thgIO,85,42225
Wankelmut,spotify:artist:01e2lCvLZ4fLUIRy68nptH,01e2lCvLZ4fLUIRy68nptH,67,54944
Friend Within,spotify:artist:4FJPplt1JOVw8Q7NiwFmLv,4FJPplt1JOVw8Q7NiwFmLv,50,4144
MNEK,spotify:artist:7uMh23xWiuR7zsNkuNcm2G,7uMh23xWiuR7zsNkuNcm2G,68,14312
LE YOUTH,spotify:artist:1Zz6NBe8UIZjm88TvehFtx,1Zz6NBe8UIZjm88TvehFtx,67,17328
Years & Years,spotify:artist:5vBSrE1xujD2FXYRarbAXc,5vBSrE1xujD2FXYRarbAXc,84,98680
Colbie Caillat,spotify:artist:6aZyMrc4doVtZyKNilOmwu,6aZyMrc4doVtZyKNilOmwu,78,333856
Sara Bareilles,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,2Sqr0DXoaYABbjBo9HaMkM,76,354184
Kate Voegele,spotify:artist:7whckrkkTMEuvqfaNfMs7S,7whckrkkTMEuvqfaNfMs7S,55,39760
Vanessa Carlton,spotify:artist:5ILrArfIV0tMURcHJN8Q07,5ILrArfIV0tMURcHJN8Q07,67,60049
Michelle Branch,spotify:artist:5rScKX1Sh1U67meeUyTGwk,5rScKX1Sh1U67meeUyTGwk,61,46275
Christina Perri,spotify:artist:7H55rcKCfwqkyDFH9wpKM6,7H55rcKCfwqkyDFH9wpKM6,78,580706
Brantley Gilbert,spotify:artist:5q8HGNo0BjLWaTAhRtbwxa,5q8HGNo0BjLWaTAhRtbwxa,73,169149
Colt Ford,spotify:artist:0OpWIlokQeE7BNQMhuu2Nx,0OpWIlokQeE7BNQMhuu2Nx,66,77604
Kid Ink,spotify:artist:6KZDXtSj0SzGOV705nNeh3,6KZDXtSj0SzGOV705nNeh3,88,445828
Kirko Bangz,spotify:artist:2r8r62VGJKGi463aH1HJUZ,2r8r62VGJKGi463aH1HJUZ,63,114656
David Guetta,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,1Cs0zKBU1kc0i8ypK3B9ai,92,6612971
Bob Sinclar,spotify:artist:5YFS41yoX0YuFY39fq21oN,5YFS41yoX0YuFY39fq21oN,65,89204
Martin Solveig,spotify:artist:1bj5GrcLom5gZFF5t949Xl,1bj5GrcLom5gZFF5t949Xl,71,105766
Daft Punk,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,4tZwfgrHOc3mvqYlEYSvVi,84,2237011
Axwell,spotify:artist:1xNmvlEiICkRlRGqlNFZ43,1xNmvlEiICkRlRGqlNFZ43,67,582372
Showtek,spotify:artist:3gk0OYeLFWYupGFRHqLSR7,3gk0OYeLFWYupGFRHqLSR7,79,168715
Fedde Le Grand,spotify:artist:7dc6hUwyuIhrZdh80eaCEE,7dc6hUwyuIhrZdh80eaCEE,67,73256
Skrillex,spotify:artist:5he5w2lnU9x7JFhnwcekXX,5he5w2lnU9x7JFhnwcekXX,89,3337588
Laidback Luke,spotify:artist:53cQZtWDwDJwVCNZlfJ6Qk,53cQZtWDwDJwVCNZlfJ6Qk,68,55275
Migos,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,6oMuImdp5ZcFhWP0ESe6mG,77,170368
Bloody Jay,spotify:artist:398uOjIcboA7cfnsTjn2yw,398uOjIcboA7cfnsTjn2yw,42,486
Black Portland,spotify:artist:7IQ71FHe8cZIlBpEb42CdS,7IQ71FHe8cZIlBpEb42CdS,27,176
Young Scooter,spotify:artist:4cmA2QDPdzh8W2ytpyUGes,4cmA2QDPdzh8W2ytpyUGes,57,12309
DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,540vIaP2JwjQb9dm3aArA4,87,116188
Clinton Sparks,spotify:artist:3kOPviLsiuKCFTTsHc47lI,3kOPviLsiuKCFTTsHc47lI,42,2052
Diplo,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,5fMUXHkw8R8eOP2RNVYEZX,87,266226
The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,69GGBxA162lTqCwzJG5jLp,74,103295
Steve Aoki,spotify:artist:77AiFEVeAVj2ORpC85QVJs,77AiFEVeAVj2ORpC85QVJs,77,444660
Stromae,spotify:artist:5j4HeCoUlzhfWtjAfM1acR,5j4HeCoUlzhfWtjAfM1acR,76,386161
The Cataracs,spotify:artist:7C64wNX3howEFZjAYRKsfP,7C64wNX3howEFZjAYRKsfP,66,49488
Otc,spotify:artist:3JwBRwnVg6Ih4svlEqO7No,3JwBRwnVg6Ih4svlEqO7No,32,134
Dustin Lynch,spotify:artist:1dID9zgn0OV0Y8ud7Mh2tS,1dID9zgn0OV0Y8ud7Mh2tS,69,64530
Greg Bates,spotify:artist:2COi3lJPZHP2CjJBfofGwh,2COi3lJPZHP2CjJBfofGwh,48,8297
RaeLynn,spotify:artist:5dMnvpYEfXvSexjwnSRH5n,5dMnvpYEfXvSexjwnSRH5n,65,13432
Cassadee Pope,spotify:artist:7ahuvq1mbb4idwG1iJbSFG,7ahuvq1mbb4idwG1iJbSFG,58,37076
Jamie Lynn Spears,spotify:artist:3Er4s8F6Ugd0PESHxmYt0I,3Er4s8F6Ugd0PESHxmYt0I,44,7595
Gwen Sebastian,spotify:artist:6y1ruSFWowWNYPH34u9Nif,6y1ruSFWowWNYPH34u9Nif,54,651
Childish Gambino,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,73sIBHcqh3Z3NyqHKZ7FOL,85,692223
Mac Miller,spotify:artist:4LLpKhyESsyAXpc4laK94U,4LLpKhyESsyAXpc4laK94U,78,920739
Das Racist,spotify:artist:4iqAeIP1ynbt71G0Oi8VIt,4iqAeIP1ynbt71G0Oi8VIt,47,21543
The Cool Kids,spotify:artist:1AWNf5CLnHH4oM1hcHiVeV,1AWNf5CLnHH4oM1hcHiVeV,51,22145
Asher Roth,spotify:artist:1wgY8huggK60P5nvYrwcYT,1wgY8huggK60P5nvYrwcYT,64,62657
Chiddy Bang,spotify:artist:40giwFcTQtv9ezxW8yqxJU,40giwFcTQtv9ezxW8yqxJU,69,230819
Lil B,spotify:artist:4bbjivSh1oG4NOc7uYHfw5,4bbjivSh1oG4NOc7uYHfw5,45,18757
Wiz Khalifa,spotify:artist:137W8MRPWKqSmrBGDBFSop,137W8MRPWKqSmrBGDBFSop,91,1977905
Yelawolf,spotify:artist:68DWke2VjdDmA75aJX5C57,68DWke2VjdDmA75aJX5C57,75,192070
Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,0jnsk9HBra6NMjO2oANoPY,90,3545373
August Alsina,spotify:artist:19Fi1Rj7kk8kyiwxpXy3yM,19Fi1Rj7kk8kyiwxpXy3yM,77,218617
Rico Love,spotify:artist:2GEcMpeGIad5O23WxDRFMn,2GEcMpeGIad5O23WxDRFMn,63,15036
Bando Jonez,spotify:artist:1EhnxoXhj5r5DJ6lIWrAQe,1EhnxoXhj5r5DJ6lIWrAQe,48,5128
Mila J,spotify:artist:6cN9XwPMj9bWzJ32GC6V7v,6cN9XwPMj9bWzJ32GC6V7v,63,19347
K. Michelle,spotify:artist:2retT7MFwHDVTeGKDdybEx,2retT7MFwHDVTeGKDdybEx,70,77975
Jacquees,spotify:artist:4tMm1dU6Gn04VAZ9ClHcIZ,4tMm1dU6Gn04VAZ9ClHcIZ,57,14719
Eric Bellinger,spotify:artist:7ibAWtDtmEfaVhc1FJ3Vl9,7ibAWtDtmEfaVhc1FJ3Vl9,66,20319
Mack Wilds,spotify:artist:5BO8aIDUyNtvnq98qMIs85,5BO8aIDUyNtvnq98qMIs85,48,5611
Elijah Blake,spotify:artist:65OtBLtkrifQrdTlKI90IR,65OtBLtkrifQrdTlKI90IR,56,3078
Netta Brielle,spotify:artist:6yym2cpIe5mrZdTYyq2muC,6yym2cpIe5mrZdTYyq2muC,36,477
Robin Schulz,spotify:artist:3t5xRXzsuZmMDkQzgOX35S,3t5xRXzsuZmMDkQzgOX35S,85,132490
Bakermat,spotify:artist:3MyFDtqB80WZvbtCZRsekM,3MyFDtqB80WZvbtCZRsekM,70,61333
Lost Frequencies,spotify:artist:7f5Zgnp2spUuuzKplmRkt7,7f5Zgnp2spUuuzKplmRkt7,80,12784
Klingande,spotify:artist:1L9i6qZYIGQedgM9QLSyzb,1L9i6qZYIGQedgM9QLSyzb,74,82159
Klangkarussell,spotify:artist:041iTeoMIwXMlShuQPIVKo,041iTeoMIwXMlShuQPIVKo,69,116902
Fritz Kalkbrenner,spotify:artist:08Ut1tYxtmgIInVyQqohkM,08Ut1tYxtmgIInVyQqohkM,67,93432
Pentatonix,spotify:artist:26AHtbjWKiwYzsoGoUZq53,26AHtbjWKiwYzsoGoUZq53,77,469077
Peter Hollens,spotify:artist:7EIbKyiLnEJ1Y074UIUyZJ,7EIbKyiLnEJ1Y074UIUyZJ,63,37551
Sonos,spotify:artist:5FnvaTqEOE0LHnsanUmUb9,5FnvaTqEOE0LHnsanUmUb9,29,1161
Straight No Chaser,spotify:artist:1yQ8S4xdGOGbUcpaPR6hCM,1yQ8S4xdGOGbUcpaPR6hCM,57,56782
Street Corner Symphony,spotify:artist:1PvW2XdqUf53cllgpYv6Ge,1PvW2XdqUf53cllgpYv6Ge,35,2695
Home Free,spotify:artist:2MSlGNpwXDScUdspOK6TS7,2MSlGNpwXDScUdspOK6TS7,54,14320
Tufts Beelzebubs,spotify:artist:4VsNVAxuPxZrJMWE2Tprtq,4VsNVAxuPxZrJMWE2Tprtq,38,2586
Afro Blue,spotify:artist:7BN6dSeHMZJUBap8P4Nxew,7BN6dSeHMZJUBap8P4Nxew,28,2616
Rockapella,spotify:artist:1AFSUleuDTapVhm5zUf4ix,1AFSUleuDTapVhm5zUf4ix,32,2232
The Whiffenpoofs,spotify:artist:70kYiT1DhBuwkjGzASOeYV,70kYiT1DhBuwkjGzASOeYV,34,1811
Scott Hoying,spotify:artist:72Q6lRKiVLErS4QjuZxsDG,72Q6lRKiVLErS4QjuZxsDG,34,3759
Pitch Slapped,spotify:artist:7EH7jldX62OIsU1yU1SWE7,7EH7jldX62OIsU1yU1SWE7,32,1288
Noteworthy,spotify:artist:2P760UsSOMaSPKB1tNbQzT,2P760UsSOMaSPKB1tNbQzT,27,445
The Dartmouth Aires,spotify:artist:71Cez1b1NqsxIn5u8XNiQD,71Cez1b1NqsxIn5u8XNiQD,37,1266
On The Rocks,spotify:artist:00IjdWQ46sSBP4gZYObAMx,00IjdWQ46sSBP4gZYObAMx,41,4824
The Backbeats,spotify:artist:1TWhzhx3y8ifsErYrlcERr,1TWhzhx3y8ifsErYrlcERr,36,1001
University Of Wisconsin MadHatters,spotify:artist:3t4t6uBCKAqkxkAzbWa43Z,3t4t6uBCKAqkxkAzbWa43Z,28,1152
Midnight Ramblers,spotify:artist:4JA9H6Fabt6mIwIFfGgtOT,4JA9H6Fabt6mIwIFfGgtOT,22,297
University of Delaware Deltones,spotify:artist:3Pmx2IXq0OGAGjiTDjC0xg,3Pmx2IXq0OGAGjiTDjC0xg,17,351
University of Rochester YellowJackets,spotify:artist:5PdBpsZXvnEbbTe1589fMO,5PdBpsZXvnEbbTe1589fMO,35,2209
Tonic Sol-Fa,spotify:artist:1Mjvv0iadHTTluGAoxIG9N,1Mjvv0iadHTTluGAoxIG9N,30,1322
Parmalee,spotify:artist:4TshyQDihSYXSWqvclXl3I,4TshyQDihSYXSWqvclXl3I,63,17033
Absence of Concern,spotify:artist:2NZOKJhv7Tqtx7YXOzbvnA,2NZOKJhv7Tqtx7YXOzbvnA,13,62
